id,title,company,location,job_type,salary,time_recorded,url
74e8e3703df19a4c,Data Analyst,"Modern Technology Solutions, Inc.","Albuquerque, NM 87103",,Estimated $94.1K - $119K a year,2023-07-13 22:52:23,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C26OT7h5zXl7z1yVTYwN1d43osiYS9hmGqw_eY7i5KF4BfiQkczdjRSzut_fTV1lzlbItJkCyjapMONLXPqe4C1FlWAn95Q8AoeF6IQiYoBoRR5MkWscHlPlbY_5WWcJs6yjdRBdTzGS0M_t88q1U5UvQCP-hEcGdu5lhdrb7803qFxwMxOhrAxYT6aL1ua9AJHorRxhFdSB6tZyF5q7AhoR1jW37ovuJYkDGhbBFgPUT2Gisn6s55k3j76MzsEO3qp6I1DdgpTF_A9jtVj0AYNXABMv4X8iqexwsjFxIldnXJEaXdCE5py6Ojjv-LptuMePII5orlZ1AZ_eghBiy3NsZHUoVZLeMkorlC7Iwpv5B30nrxnArL1iUQvOIj7WtwSz6haZskQtOYcmZzyxuLmtA3yAopVGJeOHqJgJ1l_ktD_EMv3CyB4y4tHi5yBpWWk2MilEKHL-i_15PS0DzfbhTQ-NDUakc=&xkcb=SoBr-_M3NpWnu1wlbx0LbzkdCdPP&p=0&fvj=0&vjs=3
4fd56e40832e6d13,Lead Data Scientist,Fusemachines,"New York, NY",,Estimated $162K - $205K a year,2023-07-13 22:52:27,https://www.indeed.com/rc/clk?jk=4fd56e40832e6d13&fccid=b711a2a28448b767&vjs=3
670a18984e4bc12f,Senior Data Analyst,CipherHealth,"Remote in New York, NY 10018",,Estimated $112K - $142K a year,2023-07-13 22:52:31,https://www.indeed.com/rc/clk?jk=670a18984e4bc12f&fccid=11bd358e46914f35&vjs=3
49fd16144401aac0,"Senior Data Analyst, Growth",Current,"New York, NY 10011 
(Chelsea area)",,Estimated $124K - $157K a year,2023-07-13 22:52:35,https://www.indeed.com/rc/clk?jk=49fd16144401aac0&fccid=384e0959abbf337a&vjs=3
c2fe5103a02cc837,Data Scientist/Senior Data Scientist,Brown University,"Hybrid remote in Providence, RI 02912",,Estimated $73.4K - $93K a year,2023-07-13 22:52:39,https://www.indeed.com/rc/clk?jk=c2fe5103a02cc837&fccid=f9fa79636b191cd1&vjs=3
9f8b3c4ec28bf5fc,"Senior Manager, Data Scientist",Glovis America Inc,"Irvine, CA 92614 
(San Joaquin Marsh area)",,,2023-07-13 22:52:45,https://www.indeed.com/rc/clk?jk=9f8b3c4ec28bf5fc&fccid=16d6fc7ff480b8c0&vjs=3
9b3b640d72739478,"Data Annotation Supervisor - Draper, UT",Tesla,"Draper, UT 84020",,Estimated $100K - $127K a year,2023-07-13 22:52:49,https://www.indeed.com/rc/clk?jk=9b3b640d72739478&fccid=86e9be6ce380173e&vjs=3
2220b1a2bbb498fb,Assessment Program Sr. Data Analyst,Columbia University,"Hybrid remote in New York, NY",,,2023-07-13 22:52:56,https://www.indeed.com/rc/clk?jk=2220b1a2bbb498fb&fccid=bd976cc171c690e0&vjs=3
381299e0951ff393,Data Scientist (IDST),"People, Technology & Processes","Tampa, FL 33634",,Estimated $107K - $135K a year,2023-07-13 22:53:00,https://www.indeed.com/rc/clk?jk=381299e0951ff393&fccid=37cef4caaab26e6f&vjs=3
5f1c4fb65a6a2fac,Data Scientist Manager,Ameriprise Financial,"Boston, MA",,,2023-07-13 22:53:06,https://www.indeed.com/rc/clk?jk=5f1c4fb65a6a2fac&fccid=990782d378c3e8b6&vjs=3
e0bdcec8a8a563b8,Data Scientist,Dezign Concepts LLC,"Chantilly, VA 20151",,,2023-07-13 22:53:12,https://www.indeed.com/rc/clk?jk=e0bdcec8a8a563b8&fccid=6cdc02f8335b1ff2&vjs=3
db83b89e363b215b,"Data Scientist, People Analytics","NexRep, LLC","Remote in Portland, ME",,Estimated $65.7K - $83.2K a year,2023-07-13 22:53:16,https://www.indeed.com/rc/clk?jk=db83b89e363b215b&fccid=717553329a4afec0&vjs=3
b1166116a9be7351,Principal Data Science (multiple openings) - IHM,Discover Financial Services,"Riverwoods, IL 60015",,Estimated $133K - $168K a year,2023-07-13 22:53:20,https://www.indeed.com/rc/clk?jk=b1166116a9be7351&fccid=6ce7e0d9f67a9961&vjs=3
38310cef489289ee,Senior Data Analyst,Flexcar,"Boston, MA",,Estimated $98.8K - $125K a year,2023-07-13 22:53:24,https://www.indeed.com/rc/clk?jk=38310cef489289ee&fccid=b5325ccde2f73746&vjs=3
9e21db715ca72458,Manager Data Strategy,The Hershey Company,"Remote in Hershey, PA",,Estimated $116K - $147K a year,2023-07-13 22:53:28,https://www.indeed.com/rc/clk?jk=9e21db715ca72458&fccid=e08898c7a89673c9&vjs=3
6cd72ae0e6d2e7d7,Senior Principal Data Scientist,WALGREENS,"Deerfield, IL 60015",,,2023-07-13 22:53:36,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AkkitoYsT710tvHNh-j77zAVLD25tV7Cs0YozZUvlkdEUQJljV4yh6BdkAGsfgRzSmdQuMr3KImuvpHlFotQYZ7_xrriKZ7ZiWYsdf2lf6633qLeI2cWqPnTw7n7o61jkvMoMSRP7BdlxTShcTEXKRpWFsCwrIDSqqkgeFps1i526ZoQZnoJlz12_wa1D-Y0nALXKnKdiYTh77-p48gAMsFHgUEe9Xagg4gTWA3FwKq6sC_ef0VTnm85ey1fK17YTtoUnRh2g-OZo08xfhPzKkaL2oDbC01vxhN3rWh4RXGFFd1_CgcFMkbWh5Z46_kaAullY0MmYHvI1BfREz67o8IOqrKqRPrpoI4U_ExQDnpSk7mWhKYB8GBH0L9eAACnOA_XH-qu8188rMVzpDpjH8XF_KS4uHzj2YvJNsix_7-SigudC9STPSPLNyojyCPlmkxw87iCqSwMF6Hyt3fGVW&xkcb=SoAt-_M3NpW_JXxe250LbzkdCdPP&p=0&fvj=0&vjs=3
e13990fb743f2d89,Global Data Science Lead,Elemental Enzymes,"Remote in St. Louis, MO 63132",,,2023-07-13 22:53:42,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DBFE99zfjXskzFt1eP0zTcR15_G0ZBzwTkLiz25WZsJZPbkM-1aDxvEiRMdNXl5N1hW_fHyXJGOMUBzDUyg6pxL_Ah8qHEKNxRky674roUSC7o1d4tAcRJI81tV1Ad5PPseYklFo7IU-Cgfby0XsMfepqQpqyzJXFeEWgH3Msb1cYdvX3GmiFfuw8LGUgoiC1Eqxe5_0gzKv_bZm8BCBDFZABpOdfIoUuv6pOEwC_0JNVEELMrvSbB1bQ1KjeqgM42HNDmLgxdOMUUHqPy9dWvce7YZIKMBkkwcNX33MYhr0oOMiXN_5s3OBvXLXomo3S54Pbs6ivB0Pcc23CuV1XSObrS_qLSqW8hCLXMASELGst8L26uZTimHXJpVfu3fuocigqkVVo5l-3sS3VRcoN8XXRsMniykZSQ9lWuLeZ-GDujyGTfReyQXP0coTYIMDKQfATt_nRNZ-b9VSmxgWmL5Sqyriq72Q9LpvUp_3urn9wQpl9YmaQxg1FlPyioJECscl-ilwtyGMW8DWJ7rU3t2Z2_vV6o1A1292U4zGzYQxzAXugrvmKCiLQYgjt-QRyXQNIM3ZWJXhRRkExr9-mI0tXujg7AYVARUChobX5YmeGK8ghUJuLj&xkcb=SoCZ-_M3NpW_JXxe250KbzkdCdPP&p=1&fvj=0&vjs=3
a1f620259208db08,Data Analyst Senior Level,HCA Healthcare,"Nashville, TN 37203",,,2023-07-13 22:53:48,https://www.indeed.com/rc/clk?jk=a1f620259208db08&fccid=372688670c2370a2&vjs=3
bb61cca8c13df816,Data Scientist,Galen College of Nursing,"Hybrid remote in Louisville, KY 40207",,,2023-07-13 22:53:54,https://www.indeed.com/rc/clk?jk=bb61cca8c13df816&fccid=ad21345fe4197b20&vjs=3
962ec3ae3ac629ae,RESEARCH STATISTICIAN I AND II - OAHU,State of Hawaii,"Oahu Island, HI",,,2023-07-13 22:54:00,https://www.indeed.com/rc/clk?jk=962ec3ae3ac629ae&fccid=37967d236eaa13a9&vjs=3
9890b5593dc66ae9,Healthcare Statistician,Infectious Disease Solutions,"Hybrid remote in Homewood, IL 60430",,,2023-07-13 22:54:06,https://www.indeed.com/company/C.I.D./jobs/Statistician-9890b5593dc66ae9?fccid=8d9ddb08700e924e&vjs=3
8b9eceda380aae95,Lead Data Scientist (Intelligence Center),The MITRE Corporation,"Fort Meade, MD",,,2023-07-13 22:54:12,https://www.indeed.com/rc/clk?jk=8b9eceda380aae95&fccid=30bd8a58380c700b&vjs=3
6d1d3ecb1a0afa13,Senior Data Scientist,ASRC Federal Holding Company,"Morrisville, NC 27560",,,2023-07-13 22:54:18,https://www.indeed.com/rc/clk?jk=6d1d3ecb1a0afa13&fccid=adbb342bd2008a4b&vjs=3
e43cae962273cff7,Statistician (College Graduate),US Mine Safety and Health Administration,"Remote in Wallops Island, VA",,,2023-07-13 22:54:24,https://www.indeed.com/rc/clk?jk=e43cae962273cff7&fccid=4eafe6c0a99b84db&vjs=3
553074f310c71328,Senior Marketing Data Analyst,Backcountry,"Park City, UT 84098",,,2023-07-13 22:54:30,https://www.indeed.com/rc/clk?jk=553074f310c71328&fccid=a5c28e6c52f04b1a&vjs=3
f801c8b269e78205,Data scientist for new missions in the NASA GSFC Ocean Ecology Laboratory,National Aeronautics and Space Administration...,"Greenbelt, MD",,Estimated $113K - $143K a year,2023-07-13 22:54:35,https://www.indeed.com/rc/clk?jk=f801c8b269e78205&fccid=8c030cba757a9cb0&vjs=3
b8b7505ba05e6f59,AI SGO | Senior Consultant - Machine Learning Architect,Deloitte,"Oklahoma City, OK 73102 
(Central Business District area)",,Estimated $121K - $153K a year,2023-07-13 22:54:39,https://www.indeed.com/rc/clk?jk=b8b7505ba05e6f59&fccid=9e215d88a6b33622&vjs=3
596728774cdac548,Statistical Analyst,Marathon Staffing,"Las Vegas, NV 89119 
(Paradise area)",,,2023-07-13 22:54:45,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BcQzObFXcEcueVAU2MzESs1tHrcIQrab4eXzr47LK0yZWDYZZVO2YQru1gQzvhSrhesBoLHgHd-8hISNqW1XYGF6N_sV4KIOSU6GSp1LF-kPhlyXRh_pKLozWb20nim2ve0U_RTaR_YvgJvdt6ibpZTfMSfBfomXIE-J6UVisTVbtOFWXUtssbPCruPIlA9bddQoxgxDZAqu7MzEA9EbqLFPQ3bm4vpf1nw6z8YxnyJ62sfUFHztScp2-Ie_pjZrftBcwkMDjQ7-8OQYs35g9TeGTlF6hBtOuDOO3e9eq-EWr40vLKNAOyGdSTR2FM2QCB4wyU_a5tkP0PVrvuRL28pAcb9eNk92kpxcPoT6tQVU8woc7Mvodv74p89zyn2pox5M0lBPc5NvuLVFW6AThnBWewtowCjEGAQ2XUFF0mZYHlovKF-sWYtSIJp0NqFJWKTJW8CyTFZ8cCs-dqZO6AQchDO9GU0ttjSS2g0-rd6b2Soor79gV9Hp9nhwr2BGl__mZrqfsvyQkpHOmpu6i8KwmxyoaxQLlpb-sT98Ci2b_72ClkMKfq&xkcb=SoBZ-_M3NpW_JXxe250HbzkdCdPP&p=12&fvj=1&vjs=3
4691f9f60a616932,Camera - Senior Computer Vision and Machine Learning Engineer,Apple,"Cupertino, CA",,,2023-07-13 22:54:51,https://www.indeed.com/rc/clk?jk=4691f9f60a616932&fccid=c1099851e9794854&vjs=3
01076943029be173,Director of Data Science,Arcadia Science,"Berkeley, CA",,,2023-07-13 22:54:57,https://www.indeed.com/rc/clk?jk=01076943029be173&fccid=dd616958bd9ddc12&vjs=3
5710c2a5da41b906,Development Science Data Architecture Expert/Taxonomy/ONTOLOGY,TellusSolutions,Remote,,,2023-07-13 22:55:04,https://www.indeed.com/company/TellusSolutions/jobs/Data-Scientist-5710c2a5da41b906?fccid=09fb832155150aa0&vjs=3
acd0b33f56b533b3,Machine Learning Engineer (Dept: SII Info Intelligence US),Apple,"Cupertino, CA",,,2023-07-13 22:55:10,https://www.indeed.com/rc/clk?jk=acd0b33f56b533b3&fccid=c1099851e9794854&vjs=3
f12839bbab680d61,Machine Learning Engineer,RUHI Enterprises Inc,Remote,,,2023-07-13 22:55:16,https://www.indeed.com/company/RUHI-Enterprises-Inc/jobs/Machine-Learning-Engineer-f12839bbab680d61?fccid=7bc91e41ec847987&vjs=3
b44d4f2b75ceeaa9,Zero Trust Data Scientist / Data Integration Technical SME,Zermount Inc,Remote,,Estimated $132K - $168K a year,2023-07-13 22:55:20,https://www.indeed.com/rc/clk?jk=b44d4f2b75ceeaa9&fccid=f62eeeda1b5d4592&vjs=3
f9f2fdc6e95bbb39,Senior Lead Data Analyst,UST,"Hybrid remote in Quincy, MA",,Estimated $114K - $145K a year,2023-07-13 22:55:24,https://www.indeed.com/rc/clk?jk=f9f2fdc6e95bbb39&fccid=810178099fb1fcbc&vjs=3
4f686ef6d398781d,Principal Applied Scientist Manager,Microsoft,"Redmond, WA 98052 
(Overlake area)",,,2023-07-13 22:55:31,https://www.indeed.com/rc/clk?jk=4f686ef6d398781d&fccid=734cb5a01ee60f80&vjs=3
e3d0c13a2c4aced6,Senior Data Scientist,Ironclad Technology Services,"Arlington, VA",,Estimated $139K - $176K a year,2023-07-13 22:55:35,https://www.indeed.com/rc/clk?jk=e3d0c13a2c4aced6&fccid=9d901a083478df63&vjs=3
161483bcb597bfe6,Senior Data Scientist,Ironclad Technnology Services,"Arlington, VA",,Estimated $133K - $169K a year,2023-07-13 22:55:39,https://www.indeed.com/rc/clk?jk=161483bcb597bfe6&fccid=5c9cb1f4f9e73e6f&vjs=3
2931c8d30c6c2cd6,"Senior Data Analyst, Quality & Best Practice",Paycor,Remote,,,2023-07-13 22:55:45,https://www.indeed.com/rc/clk?jk=2931c8d30c6c2cd6&fccid=f490aa2d3c80bc75&vjs=3
ecb5f2fd4f0add4b,"Director, Data Science",RUE GILT GROUPE,"Hybrid remote in Boston, MA",,,2023-07-13 22:55:51,https://www.indeed.com/rc/clk?jk=ecb5f2fd4f0add4b&fccid=c82361c512ff2aa1&vjs=3
f93181fc4af5445f,Part Time Osceola Magic Statistician,"Orlando Magic, Ltd.","Kissimmee, FL 34744",,Estimated $51.5K - $65.2K a year,2023-07-13 22:55:55,https://www.indeed.com/rc/clk?jk=f93181fc4af5445f&fccid=d12969e83d0237af&vjs=3
b4f979354dfcd9ff,Senior Data Analyst - Healthcare,UMass Memorial Health,"Worcester, MA 01605",,,2023-07-13 22:56:01,https://www.indeed.com/rc/clk?jk=b4f979354dfcd9ff&fccid=ca5f2672180e8f47&vjs=3
d16c4041d48cca68,Lead AI / ML / Data Science Engineer,Founding Teams,Remote,,,2023-07-13 22:56:07,https://www.indeed.com/company/Founding-Teams/jobs/Data-Scientist-d16c4041d48cca68?fccid=8e5d2b0704ea9f81&vjs=3
4ead381a0d96d2fe,Senior Software Engineer/Data Analyst (1099),"Accylerate, LLC",Remote,,,2023-07-13 22:56:13,"https://www.indeed.com/company/Accylerate,-LLC/jobs/Senior-Software-Analyst-4ead381a0d96d2fe?fccid=c41ddb1b5288127a&vjs=3"
fa7b686e0714c0ad,"Director, Data Science & Analytics",Bionical Emas,"Remote in Paulsboro, NJ 08066",,Estimated $134K - $170K a year,2023-07-13 22:56:17,https://www.indeed.com/rc/clk?jk=fa7b686e0714c0ad&fccid=dd616958bd9ddc12&vjs=3
4815ea4bc2aff1de,Senior Business Data Analyst,USC,"Los Angeles, CA",,,2023-07-13 22:56:25,https://www.indeed.com/rc/clk?jk=4815ea4bc2aff1de&fccid=7455773bace145da&vjs=3
1696897115953c28,"Associate Scientist, Data Review",Eurofins USA BioPharma Services,"Columbia, MO",,,2023-07-13 22:56:31,https://www.indeed.com/rc/clk?jk=1696897115953c28&fccid=da33f48dbeb2e889&vjs=3
a4f40f631b55959e,Sr. Data Analyst,Gift of Life Donor Program,"Philadelphia, PA 19123 
(Northern Liberties area)",,Estimated $72K - $91.2K a year,2023-07-13 22:56:35,https://www.indeed.com/rc/clk?jk=a4f40f631b55959e&fccid=286d6e2d44c6e77d&vjs=3
5e834597fe072f73,Principal Data Scientist,Lucid Motors,"Newark, CA 94560",,Estimated $177K - $224K a year,2023-07-13 22:56:39,https://www.indeed.com/rc/clk?jk=5e834597fe072f73&fccid=16a37eddfee06e0f&vjs=3
43e3627703dfbf50,"Staff Engineer, Machine Learning",Veho,Remote,,,2023-07-13 22:56:45,https://www.indeed.com/rc/clk?jk=43e3627703dfbf50&fccid=578c2ce08a4e9823&vjs=3
7c2dbacebb914a7b,"AIML - Annotation Analyst, Arabic Language",Apple,"San Diego, CA",,,2023-07-13 22:56:51,https://www.indeed.com/rc/clk?jk=7c2dbacebb914a7b&fccid=c1099851e9794854&vjs=3
d8b15b144d05b328,Senior Applied Scientist - Competitive Intelligence,Uber,"Seattle, WA 98101 
(Downtown area)",,,2023-07-13 22:56:57,https://www.indeed.com/rc/clk?jk=d8b15b144d05b328&fccid=f766f8bfbc3effb7&vjs=3
db1814cddfa7f757,BHJOB15656_20093 - Senior Data Scientist,Myticas Consulting,"Hybrid remote in Chicago, IL",,Estimated $126K - $160K a year,2023-07-13 22:57:01,https://www.indeed.com/rc/clk?jk=db1814cddfa7f757&fccid=0f0c4eace106057a&vjs=3
2b40606f7c5cce58,"Director/TL, Data Science - Biopharma",Pfizer,"New York, NY 10017 
(Tudor City area)",,,2023-07-13 22:57:07,https://www.indeed.com/rc/clk?jk=2b40606f7c5cce58&fccid=7ff126af0cd3d93b&vjs=3
01adf7e52bd687b5,Data Scientist (Hybrid) - 15426,Enlighten,"Hybrid remote in Augusta, GA",,Estimated $131K - $166K a year,2023-07-13 22:57:11,https://www.indeed.com/rc/clk?jk=01adf7e52bd687b5&fccid=8faf0b19259a2223&vjs=3
82762f0036d3ede6,"Senior Cryptography Research Scientist, Privacy Preserving Machine Learning - SIML, ISE",Apple,"Cupertino, CA",,,2023-07-13 22:57:17,https://www.indeed.com/rc/clk?jk=82762f0036d3ede6&fccid=c1099851e9794854&vjs=3
9833adc1601b59f5,Senior Data Analyst,Texas Farm Bureau Mutual Insurance Company,"Waco, TX",,Estimated $75.3K - $95.4K a year,2023-07-13 22:57:22,https://www.indeed.com/rc/clk?jk=9833adc1601b59f5&fccid=677f88819e2e1aeb&vjs=3
87c7a56787f867f5,Sr Data Analyst (Azure),CBRE,Remote,,,2023-07-13 22:57:28,https://www.indeed.com/rc/clk?jk=87c7a56787f867f5&fccid=c9b9e477b3c84b4d&vjs=3
8b873e94ecc7e449,Data Engineer (remote),Cognizant Technology Solutions,"Remote in San Francisco, CA 94102",,,2023-07-13 22:57:34,https://www.indeed.com/rc/clk?jk=8b873e94ecc7e449&fccid=2df6a1e69a70a1e7&vjs=3
783f8099ce3cb232,Data Scientist (Top Secret Clearance),"Emerging Tech, LLC","Tampa, FL 33621 
(MacDill AFB area)",,Estimated $121K - $153K a year,2023-07-13 22:57:38,https://www.indeed.com/rc/clk?jk=783f8099ce3cb232&fccid=04a4749f4962308a&vjs=3
67d91d6cdae1df00,Data Analyst,"Modern Technology Solutions, Inc.","Beavercreek, OH",,Estimated $79.8K - $101K a year,2023-07-13 22:57:43,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C26OT7h5zXl7z1yVTYwN1d43osiYS9hmGqw_eY7i5KF4BfiQkczdjRyM53IASQtdgCU4SYPj8BaSoGGYV-fjU27xUOVci3DjyyuYL7w0WkkeF8OUtiUUycXJ6cWNjTTXpnFZ-m0ZuUgX0mYksZEgg1SDrUg_8FjdxbbILAw7cCM2-YSil29pXY19tKZCduxrX7qxLC0lAyoXRkIdF16srNwBUt4-XuDLLc95j9ic-iIjk_REiH9Is79PYZS3x1u2ccFQGrjBtx-w9SoRJ0WilEMHvncvnsdrSoz008J2xqpm-NggqDNrz8aE-vooFNCEyKBe-lJNRJAKAnJnfk0As0SpLQz31aU-6KNECZ4P4iglzp8XoU6Pw4GynBauShr46cI4E408NhER9dkz3VihhGVhBYwMOfvBoo6nkEAzUqor3LGeNZ7xZokrownG3fo8Vm4ntIIOJA8KxgfRRg0GKVipk6w8kEDb3a8tTxZtFoQQ==&xkcb=SoDe-_M3NpXArBwfXJ0PbzkdCdPP&p=0&fvj=0&vjs=3
89e8e32bce1f0e61,"Senior Bioinformatics and Data Scientist, Translational Bioinformatics #2517",GRAIL,"Hybrid remote in Menlo Park, CA",,,2023-07-13 22:57:49,https://www.indeed.com/rc/clk?jk=89e8e32bce1f0e61&fccid=7d7779cd49ceee6e&vjs=3
c748868cba2ec18a,Computer Vision AI/ML Engineer,Medtronic,"Brooklyn Center, MN",,,2023-07-13 22:57:56,https://www.indeed.com/rc/clk?jk=c748868cba2ec18a&fccid=f06a4d05bf5510ec&vjs=3
bd4f1fc98c27d526,Decision Scientist,Johns Hopkins Applied Physics Laboratory (APL),"Laurel, MD 20723",,,2023-07-13 22:58:02,https://www.indeed.com/rc/clk?jk=bd4f1fc98c27d526&fccid=da902130306a451b&vjs=3
3f73c175a2686143,"Associate Director, Data Science and AI Operations",Alcon,"Fort Worth, TX",,,2023-07-13 22:58:08,https://www.indeed.com/rc/clk?jk=3f73c175a2686143&fccid=a59cf55b5265bc75&vjs=3
1099833c399cfed5,Senior Bioinformatics Scientist - Data Scientist Machine Learning,Sangamo Therapeutics,"Brisbane, CA 94005",,,2023-07-13 22:58:14,https://www.indeed.com/rc/clk?jk=1099833c399cfed5&fccid=d5e4ddd5d6ce210f&vjs=3
55e07752b4b5daec,Data Scientist Sr Associate,RSI,Remote,,Estimated $107K - $136K a year,2023-07-13 22:58:18,https://www.indeed.com/rc/clk?jk=55e07752b4b5daec&fccid=07e09d7bd90574d8&vjs=3
7dda543955811a55,Head of Product Data Science,Databricks,"San Francisco, CA 94105 
(Financial District/South Beach area)",,,2023-07-13 22:58:24,https://www.indeed.com/rc/clk?jk=7dda543955811a55&fccid=3d0f7ba22a49432f&vjs=3
a40a67a1cdddabab,"Water Resources Engineer, Scientist, or Data Scientist",LimnoTech,"Oakdale, MN",,Estimated $80.2K - $102K a year,2023-07-13 22:58:28,https://www.indeed.com/rc/clk?jk=a40a67a1cdddabab&fccid=0a5a606f6ad8cc93&vjs=3
59ba96fbfb7269de,Data Scientist / Python Programmer,Concurrent Technologies Corporation,Virginia,,Estimated $96.3K - $122K a year,2023-07-13 22:58:32,https://www.indeed.com/rc/clk?jk=59ba96fbfb7269de&fccid=a30d07b18d8e13a2&vjs=3
06625dd019fe3286,Senior Data Analyst,IntegriChain,"Philadelphia, PA 19103 
(Logan Square area)",,Estimated $85.9K - $109K a year,2023-07-13 22:58:36,https://www.indeed.com/rc/clk?jk=06625dd019fe3286&fccid=698630bfb24a65a2&vjs=3
b4826cdcd5c25c35,Data Analyst (USSOCOM),SimIS Inc.,"Tampa, FL",,Estimated $82.2K - $104K a year,2023-07-13 22:58:40,https://www.indeed.com/rc/clk?jk=b4826cdcd5c25c35&fccid=b2bea76002d3142d&vjs=3
538e79d558c3518c,"Data Scientist, Marketing Analytics",Rippling,"Hybrid remote in New York, NY",,Estimated $121K - $153K a year,2023-07-13 22:58:45,https://www.indeed.com/rc/clk?jk=538e79d558c3518c&fccid=3488368ef3d458f3&vjs=3
d3843e3a37aee19d,Sr. Data Scientist,Cognizant Technology Solutions,"St. Louis, MO 63101 
(Downtown area)",,,2023-07-13 22:58:51,https://www.indeed.com/rc/clk?jk=d3843e3a37aee19d&fccid=2df6a1e69a70a1e7&vjs=3
c2b69f9a3efa8588,Lead Data Scientist,HYR Global Source Inc,"Remote in Naperville, IL",,Estimated $140K - $177K a year,2023-07-13 22:58:55,https://www.indeed.com/rc/clk?jk=c2b69f9a3efa8588&fccid=5d5dddb0dec55dfa&vjs=3
26cad14a78162ff1,Machine Learning and Data Sciences Engineer (R&D Engineer 1),Los Alamos National Laboratory,"Los Alamos, NM",,,2023-07-13 22:59:02,https://www.indeed.com/rc/clk?jk=26cad14a78162ff1&fccid=58c52d580682c6ce&vjs=3
fd2a020f65eb2937,Lead Applied Data Scientist (Experience with Marketing Mix Modeling),Civis Analytics,Remote,,,2023-07-13 22:59:08,https://www.indeed.com/rc/clk?jk=fd2a020f65eb2937&fccid=85806092f576a90e&vjs=3
940fab71d69f2885,"Assoc Dir, Data Science",Syneos Health Clinical,Remote,,,2023-07-13 22:59:14,https://www.indeed.com/rc/clk?jk=940fab71d69f2885&fccid=772a1485bbbe4156&vjs=3
8a093cd3dd12a853,Data Engineer,Capgemini,"Des Plaines, IL",,Estimated $111K - $141K a year,2023-07-13 22:59:18,https://www.indeed.com/rc/clk?jk=8a093cd3dd12a853&fccid=105ecfd0283f415f&vjs=3
41682cd14c01a877,Software Engineer - AI,Exalto Consulting,Remote,,,2023-07-13 22:59:24,https://www.indeed.com/company/Exalto-Consulting/jobs/Software-Engineer-41682cd14c01a877?fccid=8b5c149a1551a7bf&vjs=3
5f59bf89813d088c,Deep Learning Language Engineer,Oski Technology,"Santa Clara, CA",,,2023-07-13 22:59:31,https://www.indeed.com/rc/clk?jk=5f59bf89813d088c&fccid=c267f29f0f85e8b8&vjs=3
cfae5d0c56924dd0,Sr. AI/Machine Learning Engineer,Disney,"Burbank, CA",,,2023-07-13 22:59:37,https://www.indeed.com/rc/clk?jk=cfae5d0c56924dd0&fccid=4ed80f3a97849f22&vjs=3
c53911c206ef8ce2,"Senior Data Analyst – Contract Role, Remote",Precision Technology,Remote,,Estimated $94.4K - $119K a year,2023-07-13 22:59:41,https://www.indeed.com/rc/clk?jk=c53911c206ef8ce2&fccid=7ae9cd9b3818f663&vjs=3
4646e7853f70f553,Senior Business Transformation Data Analyst,ZT Systems,"Seattle, WA",,Estimated $96.5K - $122K a year,2023-07-13 22:59:45,https://www.indeed.com/rc/clk?jk=4646e7853f70f553&fccid=81cd636660f4ca58&vjs=3
e66119e11c40e08a,Data Scientist,J5 Consulting,"McLean, VA",,Estimated $124K - $157K a year,2023-07-13 22:59:49,https://www.indeed.com/rc/clk?jk=e66119e11c40e08a&fccid=543d312513d77e90&vjs=3
d009a57792de4c2f,"Product Manager, AI",Meta,"Seattle, WA 98109 
(South Lake Union area)",,,2023-07-13 22:59:55,https://www.indeed.com/rc/clk?jk=d009a57792de4c2f&fccid=ba07516c418dda52&vjs=3
78293b76d3afa6fe,"Senior Data Analyst, Sales",MongoDB,"Remote in New York, NY 10019",,Estimated $99.4K - $126K a year,2023-07-13 22:59:59,https://www.indeed.com/rc/clk?jk=78293b76d3afa6fe&fccid=5c80575a010bbc63&vjs=3
a2d38f62c2fed974,AI Fellow,Distyl AI,"San Francisco, CA",,Estimated $101K - $128K a year,2023-07-13 23:00:03,https://www.indeed.com/rc/clk?jk=a2d38f62c2fed974&fccid=dd616958bd9ddc12&vjs=3
b0919b3cada0a5b2,Data Dashboard Developer,Deloitte,"Washington, DC",,Estimated $98.5K - $125K a year,2023-07-13 23:00:07,https://www.indeed.com/rc/clk?jk=b0919b3cada0a5b2&fccid=9e215d88a6b33622&vjs=3
2ea76e39070fe7b7,"Senior Data Analyst - Business Research, Global Network Expansion",Northeastern University,"Boston, MA 02115 
(Fenway area)",,,2023-07-13 23:00:13,https://www.indeed.com/rc/clk?jk=2ea76e39070fe7b7&fccid=a9383e8362da1c50&vjs=3
77dbf8cc41f90a77,Data Scientist,ConvenientMD,"Hybrid remote in Portsmouth, NH 03801",,Estimated $76.8K - $97.3K a year,2023-07-13 23:00:19,https://www.indeed.com/rc/clk?jk=77dbf8cc41f90a77&fccid=b53626204a1c2081&vjs=3
d589f151797ad71c,Data Analyst,CACI,"Norco, CA 92860",,,2023-07-13 23:00:26,https://www.indeed.com/rc/clk?jk=d589f151797ad71c&fccid=5fca42294cdbc080&vjs=3
