,id,title,company,location,job_type,salary,url
298,f91708db47685168,"Sr. Manager, Data Scientist",Thermo Fisher Scientific,"South San Francisco, CA 94080",Full-time,"$221,737 - $249,500 a year",https://www.indeed.com/rc/clk?jk=f91708db47685168&fccid=126e3afd205caa95&vjs=3
299,a0e17fc4bddeb12d,"Senior Manager, Data Science",6sense,"Remote in San Francisco, CA",Full-time,"$173,325 - $265,765 a year",https://www.indeed.com/rc/clk?jk=a0e17fc4bddeb12d&fccid=9c59b4fd78140fd6&vjs=3
300,3638ee859774007e,Data Analyst - Senior,University of Arkansas,"Little Rock, AR",Full-time,Estimated $57.3K - $72.5K a year,https://www.indeed.com/rc/clk?jk=3638ee859774007e&fccid=ee2f4bc11785683c&vjs=3
301,41216425020c4977,Data Scientist - On-Site,Raytheon,"Herndon, VA 20171",Full-time,,https://www.indeed.com/rc/clk?jk=41216425020c4977&fccid=aa53b551f9df0210&vjs=3
302,c2fe5103a02cc837,Data Scientist/Senior Data Scientist,Brown University,"Hybrid remote in Providence, RI 02912",Full-time,Estimated $73.4K - $93K a year,https://www.indeed.com/rc/clk?jk=c2fe5103a02cc837&fccid=f9fa79636b191cd1&vjs=3
303,55d7cb64717bb7e0,"Principal Data Scientist, Applied Clinical Biomarker Analytics(omics)",Novartis,"East Hanover, NJ 07936",Full-time,"$136,800 - $205,200 a year",https://www.indeed.com/rc/clk?jk=55d7cb64717bb7e0&fccid=c35194d01a9e2595&vjs=3
304,b86e9c7dbd763e0c,Mathematical Statistician,Centers for Disease Control and Prevention,"Atlanta, GA 30333",Full-time,"$122,907 - $159,776 a year",https://www.indeed.com/rc/clk?jk=b86e9c7dbd763e0c&fccid=3e901f592b439cea&vjs=3
305,543f456102769d3f,Principal Data Science/ML Solutions Engineer,Lucid Motors,"Newark, CA 94560",Full-time,Estimated $177K - $224K a year,https://www.indeed.com/rc/clk?jk=543f456102769d3f&fccid=16a37eddfee06e0f&vjs=3
306,8a093cd3dd12a853,Data Engineer,Capgemini,"Des Plaines, IL",Contract,Estimated $111K - $141K a year,https://www.indeed.com/rc/clk?jk=8a093cd3dd12a853&fccid=105ecfd0283f415f&vjs=3
307,c5ee836770eb3c0c,Staff Applied Machine Learning Engineer,Databricks,"San Francisco, CA 94105 
(Financial District/South Beach area)",,"$192,000 - $260,000 a year",https://www.indeed.com/rc/clk?jk=c5ee836770eb3c0c&fccid=3d0f7ba22a49432f&vjs=3
308,9e21db715ca72458,Manager Data Strategy,The Hershey Company,"Remote in Hershey, PA",,Estimated $116K - $147K a year,https://www.indeed.com/rc/clk?jk=9e21db715ca72458&fccid=e08898c7a89673c9&vjs=3
309,c8e6df085475f188,Senior System Software Engineer - AI,Oski Technology,"Santa Clara, CA",Full-time,"$144,000 - $224,250 a year",https://www.indeed.com/rc/clk?jk=c8e6df085475f188&fccid=c267f29f0f85e8b8&vjs=3
310,23409d2df35734ae,"Director, Artificial Intelligence",The CCS Companies,"Salem, MA",Full-time,"$180,000 - $200,000 a year",https://www.indeed.com/rc/clk?jk=23409d2df35734ae&fccid=3252c0b2ade0f0fd&vjs=3
